Indian Tomato Salad with Mint Dressing,"['Salad:▢ 3 large ripe tomatoes, , sliced into rounds▢ 1/4 red onion , very thinly sliced▢ 1 pinch of garam marsala , to taste (optional)', 'Raita Mint Dressing:▢ 1 cup / 250g  plain yoghurt▢ 2 cups mint leaves▢ 1 tbsp lemon juice , or to taste▢ Couple of pinches of salt▢ 1 tbsp+ water']",10,"['Dressing:Blitz ingredients in a food processor until it becomes a smooth, bright green sauce.Use extra water to thin to a pourable consistency.', 'Salad:Put the tomatoes in a bowl. Sprinkle with pinch of salt, mix with your hands and leave to rest for 10 minutes (extracts a bit of juice, makes them juicier).Drain the tomatoes. Mix with the onion in a serving bowl.Drizzle dressing over the tomato salad.Sprinkle with a pinch of garam marsala if desired.']",Indian,Side Salad
Brussels Sprouts Carbonara,"['▢ 2 large eggs▢ 3/4 cups parmesan cheese▢ 1/4 cup loosely packed basil, chopped▢ 1/4 tsp crushed red pepper flakes, optional▢ 12 oz Delallo fusilli, gluten-free or wheat▢ 3 oz diced pancetta▢ 2 cloves crushed garlic▢ 1/4 cup chopped shallots▢ 10 oz brussels sprouts, shredded▢ kosher salt▢ fresh black pepper, to taste']",10,"['Whisk eggs, 1/2 cup of the cheese, basil and crushed red pepper if using; set aside.Bring a large pot of salted water to a boil for the pasta.In a large deep nonstick skillet, saute pancetta and shallots about 3 minutes, add the garlic and saute another minute.Add the shredded brussels sprouts, and black pepper and saute another 8 -10 minutes, until slightly caramelized. Remove from heat.Meanwhile cook pasta al dente according to package directions.Reserve 1 cup of the pasta water just before draining, then drain and add\xa0to the skillet and mix well with brussels sprouts.Slowly, a tablespoon at a time, add 1/4 cup of the water to the egg mixture and mix well, slowly add to pasta stirring well, add additional reserved pasta water 1/4 cup at a time as needed, stirring and finish\xa0with the remaining 1/4 cup cheese. Serve right away.']",American,Dinner
Shrimp Ceviche and Avocado Salad,"['▢ 28 extra large shrimp, cleaned and deveined (11 oz)▢ 1/2 red onion, sliced▢ 2 garlic cloves, crushed▢ 12 grape or cherry tomatoes, halved▢ 2 tbsp cilantro, finely chopped▢ 1 tsp kosher salt▢ 1/4 cup white wine vinegar▢ 1 tbsp olive oil▢ 1/2 jalapeno, diced fine▢ 2 tbsp clam juice▢ 1/8 tsp cumin▢ 1/8 tsp pepper▢ 1/2 tsp raw honey, omit for Whole30▢ 4 cups arugula▢ 2 medium Haas avocados, 10 oz total']",20,"['Boil a large pot of water, add the shrimp and cook until just opaque, about 4 minutes.Remove and transfer to an ice bath to prevent further cooking.In a large bowl combine the onions, garlic, tomatoes, cilantro, salt, pepper, vinegar, olive oil jalapeno, clam juice, cumin, and honey; mix to combine.Add the shrimp and refrigerate for at least 2 hours or as long as overnight.To serve cut the avocados in half, remove the pit and skin.Divide arugula in 4 dishes, top each with 1/2 avocado and top with ceviche (about 1/2 cup-7 shrimp each).']",American,Salad
"Roasted Carrots with Feta, Truffle and Lemon","['▢ 12 to 16 medium heirloom carrots, about 1 lb total with stems trimmed▢ 4 teaspoons extra virgin olive oil▢ 1/8 teaspoon kosher salt▢ fresh black pepper, to taste▢ 1 ounce feta cheese, from a block, crumbled▢ 1 lemon zest, from 1 lemon▢ 1 fresh lemon juice, from half the lemon▢ 1 teaspoon white truffle olive oil']",5,"['Preheat oven to 350°F.Wash, dry and trim the stems of the carrots.Place the carrots on a baking sheet and drizzle with olive oil, salt and black pepper, shake to coat.Roast the carrots until crisp-tender and slightly browned, about 35 to 45 minutes. A fork should should easily go into the thickest part of the carrot.Remove from the oven. While the carrots are still hot, season with more salt, drizzle the white truffle oil, top with lemon juice, lemon zest and crumbled feta.']",American,Side Dish
Gluten-Free S’mores Tartlets,"['For the graham cracker crust:▢ 4 oz gluten free or reduced fat Graham crackers▢ 2 tbsp dark brown sugar▢ 3 tbsp whipped unsalted butter', 'For the chocolate filling:▢ 8 oz 60% chocolate, chopped▢ 3/4 cup canned fat free evaporated milk▢ 2 large eggs', 'For the marshmallow meringue:▢ 1/4 cup sugar▢ 2 tbsp water▢ 1/4 cup egg whites, from 2 large eggs▢ 1/8 tsp cream of tarter▢ 1/2 tsp vanilla extract']",15,"['Preheat oven to 350F.Line a mini muffin pan with 24 liners and set aside.Crush the cookies (using blender or rolling pin) and put the crumbs in a bowl; stir in butter and brown sugar, I used my fingers to combine well until it resembles coarse crumbs.Divide about 1 tbsp of crumbs into muffin liners and press down.\xa0 Bake for about 10 min then lower oven temp to 325°F.Place the chopped chocolate in a large bowl.\xa0 In a sauce pan heat the milk for the chocolate filling until its just about to boil, remove from heat before it boils.Pour the milk over the chocolate and let stand for a moment to let the chocolate melt, then whisk to combine well.In a separate bowl, beat the eggs well.\xa0 Slowly add a small amount of\xa0the chocolate mixture to the eggs (about ¼ cup at a time) in 3\xa0additions, you want to make sure you don’t scramble the eggs so whisk\xa0vigorously after each addition until all of the eggs and chocolate are\xa0mixed together.Fill the muffin liners almost to the top.Bake for 10-12 minutes until it sets.\xa0 Let cool and start your meringue.Stir together the sugar and water in a small sauce pan and heat on high heat until boiling and and it starts to turn a nice amber color, 5 min, turn off the heat and swirl in the pan for another minuteMeanwhile, while you are caramelizing the sugar using a hand mixer with a whip attachment, whip the egg whites and cream of tarter on medium high until soft peaks form, turn to medium low and very slowly pour in the hot sugar syrup turn to high and whip until very thick and glossy, about 2 to 3 minutes. Blend in vanilla.Transfer to a piping bag and dollop the merengue on top of each tartlet.Use a torch or broil in the oven for 2 minutes until it golden, careful not to burn. Eat within 4 hours.']",American,Dessert
Korean BBQ Chicken Breasts,"['▢ 1 pound boneless, skinless chicken breasts, cut in half lengthwise, from 2 breasts▢ 1/4 cup low sodium or gluten-free soy sauce▢ 1/4 cup unsweetened apple sauce▢ 1/4 cup finely chopped yellow onion▢ 1 tsp sesame oil▢ 1 tsp grated ginger▢ 1 tbsp light brown sugar▢ 2 garlic cloves, crushed▢ 1 teaspoon red pepper flakes, optional▢ 1 teaspoon sesame seeds, plus more for topping▢ 2 thinly sliced scallions, white and green parts']",15,"['Place the chicken breasts, 1 at a time, in a Ziploc bag. Pound the chicken breast to an even thickness, about ½ inch thick, being careful not to puncture the bag.In a medium bowl, combine the soy sauce, apple sauce, onion, sesame oil, ginger, brown sugar, garlic, red pepper flakes, if using and sesame seeds.\xa0 Reserve ¼ cup of the marinade and transfer the remainder to the Ziploc bag with the chicken. Refrigerate and marinate for at least 1 hour.Over medium-high heat, grill the chicken for 2 to 3 minutes or until it no longer sticks to the grill.\xa0Turn the chicken, spoon the reserved ¼ cup of marinade over each breast and grill an addition 2 to 3 minutes.']","Asian, Korean","Dinner, Lunch"
Strawberry Cucumber Salad,"['▢ 1 1/3 cup sliced strawberries▢ 1/4 cup slivered red onion▢ 1 1/3 cup diced cucumber, about ½ large▢ 1 tsp chopped fresh mint▢ 1 tsp chopped fresh basil▢ 1 teaspoon fresh lime juice▢ pinch kosher salt▢ freshly ground black pepper▢ 1 tbsp balsamic glaze▢ 2 tbsp sliced almonds, toasted']",15,"['Combine strawberries, onions, cucumbers, mint, basil, lime juice, salt and pepper.Lightly drizzle with balsamic glaze and finish with slivered almonds.']",American,"Salad, Side Dish"
Chocolate Chip Zucchini Bread,"['▢ cooking spray▢ 1 cup all purpose flour, I used unbleached▢ 1 cup white whole wheat flour, regular whole wheat flour would work▢ 1/2 cup brown sugar, not packed▢ 1 ⅛ tsp baking soda▢ 1 tsp vanilla▢ 1/2 tsp salt▢ 1/2 cup semi sweet chocolate chips▢ 1 large egg, beaten▢ 2 tbsp melted butter▢ 1 cup apple sauce▢ 1 ½ cups shredded zucchini, not packed, not squeezed (from about 1 1/4 large)']",20,"['Preheat oven to 325°F. Spray a 9x5-inch loaf pan with cooking spray.Combine flour, sugar, baking soda, and salt in a large bowl. Mix well.Add chocolate chips and gently mix to combine.In a medium bowl, mix egg, vanilla, melted butter, apple sauce and zucchini. Add to the flour mixture and stir until just blended. Pour batter into the prepared 9x5-inch loaf pan.\xa0Bake 45-55 minutes, or until a toothpick inserted in the center comes out clean.Cool for about 10 minutes. Remove loaf from pan and let it cool before slicing.']",American,"Breakfast, Brunch"
White Bean Caprese Salad,"['▢ 1 15-oz can Great Northern (or White Kidney) beans, drained and rinsed▢ 2 cups quartered cherry tomatoes▢ 2 1/2 oz fresh mozzarella, cut into 1-inch cubes▢ 1 garlic clove, finely minced▢ 1/4 tsp kosher salt▢ freshly ground black pepper▢ 10 fresh basil leaves, chopped▢ 2 tsp olive oil▢ 2 tsp balsamic glaze']",20,"['Combine beans, tomatoes, basil, mozzarella, garlic, salt and pepper.Drizzle with olive oil and finish with balsamic glaze.']",American,"Lunch, Salad"
Zucchini “Meatballs”,"['▢ cooking spray▢ 1 tsp olive oil▢ 2 garlic cloves, crushed▢ 1 1/4 lbs unpeeled zucchini, grated▢ 1/2 tsp kosher salt▢ 1/8 tsp black pepper▢ 3 tbsp chopped basil, plus leaves for garnish▢ 1 cup Italian seasoned breadcrumbs▢ 1 large egg, beaten▢ 1 ounce 1/4 cup Pecorino Romano cheese, freshly grated, plus more for serving▢ 2 cups quick marinara sauce or jarred, I love\xa0DeLallo Pomodoro▢ part skim ricotta cheese, for serving (optional)']",15,"['Heat the oven to 375°F. Spray a large rimmed baking sheet with cooking spray.Place the olive oil in a large nonstick skillet over medium heat. When hot add the garlic and saute until golden, about 30 seconds.Add the zucchini, season with salt and pepper and cook on high heat until all the water evaporates from the skillet, 5 to 7 minutes.Transfer to a colander to get rid of any excess water, then to a large bowl along with the bread crumbs, beaten egg, Romano cheese and chopped basil.Form the zucchini mixture into 16 balls about 1 oz each, rolling tightly and transfer to the prepared baking sheet. Spray the top and bake until firm and browned, about 20 to 25 minutes.Heat the sauce in a large deep skillet to warm the sauce, about 4 to 5 minutes. Add the meatballs to the sauce and simmer for 5 minutes.Garnish the meatballs with fresh basil leaves and serve with ricotta or grated cheese if desired.']",Italian,Dinner
Quick Spiralized Zucchini and Grape Tomatoes,"['▢ 1/2 tablespoon olive oil▢ 3 garlic cloves, chopped▢ 3/4 lb grape tomatoes, cut in half▢ pinch red crushed pepper flakes▢ Kosher Salt and freshly ground black pepper, to taste▢ 1 tbsp chopped fresh basil▢ 1 large zucchini, spiralized with thicker blade']",5,"['In a large non-stick pan set over high heat, heat the oil.Add the garlic and cook until golden, 30 seconds.Add the tomatoes, and crushed red pepper flakes, and season with salt and pepper. Reduce the heat to low.Simmer, covered, until the tomatoes soften, 15 minutes.Increase heat to medium-high, stir in the zucchini and basil, season with salt and cook 2 minutes. Serve right away.']",American,"Lunch, Side Dish"
Mixed Berry Tartlet with Dark Chocolate,"['▢ 10 whole graham cracker sheets*, broken into 1-inch pieces (160g)▢ 1 large egg white▢ 2 tbsp brown sugar, unpacked▢ 3 tbsp unsalted butter, melted and cooled▢ pinch kosher salt▢ 1/4 cup heavy whipping cream▢ 1 tsp sugar▢ 1/4 tsp vanilla extract▢ 1 1/2 oz good quality dark chocolate▢ 2 cups mixed berries, strawberries, raspberries, & blueberries▢ chocolate shavings, optional▢ * check labels for gluten-free']",10,"['Heat the oven to 325F degrees. Line a 12-cup muffin tin with paper liners.In a food processor, breakdown the graham cracker pieces to fine, even crumbs.In a medium bowl, combine the graham cracker crumbs, egg white, brown sugar, butter and kosher salt.\xa0 Mix with a fork until thoroughly and evenly combined.Evenly distribute the crumbs (about 1 1/2 tbsp each) among the muffin cups and press them into an even layer on the bottom and up 2/3 of the sides of the liner.Bake for 10 to 12 minutes until crust is beginning to brown, rotating the pan halfway through baking.Meanwhile, combine the cream, sugar and vanilla.With a metal whisk or hand mixer, whip the cream to medium peaks or desired stiffness.Set aside in refrigerator 2 to 3 minutes, or until ready to use.Place the chocolate in a microwave safe bowl and heat at 50% power for 1 minute.\xa0 Stir the chocolate and continue to heat at 30 second intervals until melted.When crust is completely cool, carefully remove the paper liner.Spoon 1/2 tsp melted chocolate onto the bottom of the crust.Place the cups in the freezer for at least 30 minutes to set.Once the chocolate is set and crust is firm, top the chocolate with berries and whipped cream.Top with chocolate shavings, if using. Repeat with the remaining crusts. Serve immediately.']",American,Dessert
Turkey Santa Fe Zucchini Boats,"['For the filling:▢ 12 oz 93% lean ground turkey▢ 3/4 cups canned black beans, rinsed and drained▢ 3/4 cups corn kernels, fresh or frozen▢ 1 hot pickled serrano pepper, chopped (or jalepeño) more to taste▢ 1 large diced tomato▢ 1 cloves garlic, minced▢ 1/4 cup chopped onion▢ 2 tbsp chopped cilantro▢ 1 tsp cumin▢ \xa0kosher salt to taste', 'For the zucchini:▢ 5 medium zucchini, 7 oz each, cut in half lengthwise▢ 1/2 cup jarred mild salsa▢ 15 tbsp shredded reduced-fat Mexican blend cheese']",80,"['Bring a large pot of salted water to boil. Preheat oven to 400°F.Using a small spoon or melon baller, hollow out the center of the zucchini halves, leaving 1/4-inch thick shell on each half. Chop the scooped out flesh of the zucchini in small pieces and set aside 3/4 of a cup to add to the turkey filling, (squeeze excess water with a paper towel) discarding the rest or save to use in another recipe.Drop zucchini halves in boiling water and cook 1 minute. Remove from water.In a large skillet brown the turkey and season with salt. When the turkey is browned, add onion, garlic, black beans, cilantro, serrano\xa0pepper, diced tomatoes, reserved zucchini and cumin. Mix well and simmer on low, covered\xa0for 20 minutes.Remove lid, add corn and simmer an additional 5 minutes or until all the liquid reduces.Place the salsa in the bottom of a large baking dish (or two medium size dishes) and place the hollowed out zucchini cut side up in the dish.Using a spoon, fill the hollowed zucchini boats dividing the filling equally, about 1/3 cup in each, pressing firmly. Top each with 1 1/2 tablespoons of shredded cheese.Cover with foil and bake 35 minutes until cheese is melted and zucchini is cooked through.']",American,Dinner
Avocado and Lump Crab Salad,"['▢ 1 medium Hass avocado, about 5 oz avocado▢ 4 oz lump crab meat▢ 2 tbsp chopped red onion▢ 1 1/2 tbsp fresh lime juice, from 1 lime▢ 1 tbsp chopped fresh cilantro▢ 2 grape tomatoes, diced▢ 1/2 tsp olive oil▢ 1/4 tsp salt and fresh black pepper▢ 2 leaves butter lettuce, optional']",10,"['In a medium bowl, combine onion, lime juice, cilantro, tomato, olive oil, 1/8 tsp salt and fresh pepper, to taste.Add crab meat and gently toss.Cut the avocado open, remove pit and peel the skin or spoon the avocado out.Season with remaining 1/8 tsp salt and fill the avocado halves equally with crab salad.This makes 2 servings, place on two plates with lettuce if you wish and serve.']",Mexican,"Appetizer, Lunch"
